author_id,author_name,affiliation,pqi_score,anci_score,accel_score,h_index,citations
2287821949,Jeffrey Li,Unknown,0.95,0.71,0.0,3,171
2287822199,Suyeon Lee,Unknown,1.08,0.56,0.0,2,14
2287822500,Soma Sato,Unknown,1.27,0.53,0.0,1,3
2287824247,Tian Ding,Unknown,0.66,0.28,0.0,4,135
2287824720,Seongmin Park,Unknown,2.23,0.71,0.0,3,14
2287826540,Jan Batzner,Unknown,1.27,2.22,0.0,1,21
2287826713,Ayana Niwa,Unknown,2.19,1.77,0.0,1,4
2287827633,Jason Baldridge,Unknown,0.54,0.14,0.0,1,5
2287828497,Kyoung-Mee Chung,Unknown,1.08,0.56,0.0,2,13
2287829088,Zhifang Sui,Unknown,0.6,0.5,6.0,5,84
2287829560,Debora Nozza,Unknown,0.8,0.6,0.0,1,3
2287830150,Derek Wong,Unknown,1.24,0.53,1.0,5,61
2287831755,Musashi Hinck,Unknown,1.95,2.46,12.0,4,90
2287831796,Sebastian Pad'o,Unknown,0.33,0.0,0.0,2,21
2287831915,Manish Bhatt,Unknown,0.59,0.0,0.0,1,88
2287832315,Eric Ma,Unknown,2.62,1.54,0.0,1,24
2287832490,Yingli Zhang,Unknown,1.85,2.56,1.0,2,57
2287832599,Yuge Zhang,Unknown,2.5,1.89,0.0,2,28
2287833353,Ashish Kulkarni,Unknown,2.48,2.65,0.0,1,15
2287833418,Jun Lang,Unknown,1.46,0.75,0.0,2,38
2287833515,Wenyu Du,Unknown,1.05,0.88,2.0,3,35
2287833729,Zhaofeng He,Unknown,2.44,1.31,0.0,2,17
2287833740,Peng Qiu,Unknown,1.14,1.24,2.0,1,14
2287834378,Boyang Xue,Unknown,1.82,1.64,0.0,3,39
2287835207,Ruihan Yang,Unknown,2.5,1.49,0.0,5,148
2287835229,Rui Yang,Unknown,1.02,0.64,0.0,4,31
2287836627,Jan Wehner,Unknown,1.27,2.22,0.0,2,53
2287836752,Daniel Kessler,Unknown,2.62,1.54,0.0,1,24
2287836973,Bowen Yan,Unknown,0.94,0.96,0.0,2,23
2287836995,Zongqing Lu,Unknown,1.98,0.28,0.0,2,14
2287837386,Aditya Rawal,Unknown,2.02,0.32,0.0,2,5
2287837514,Xiaoyin Che,Unknown,1.85,2.56,1.0,1,44
2287837811,Mei Tu,Unknown,0.66,0.35,0.0,2,4
2287838789,Lukasz Bartoszcze,Unknown,1.27,2.22,0.0,2,53
2287840829,Kan Ren,Unknown,2.5,1.89,0.0,2,28
2287841273,Sayali Kulkarni,Unknown,0.54,0.14,0.0,1,5
2287841290,Faiz Haznitrama,Unknown,2.55,3.36,5.0,2,54
2287841610,Christoph Hones,Unknown,2.07,0.53,0.0,1,2
2287841795,Sebastian Riedel,Unknown,3.07,15.98,12.0,3,2062
2287842444,Seonghyeon Lee,Unknown,0.49,0.14,1.0,1,3
2287843663,Sammy Jerome,Unknown,1.7,0.0,0.0,4,1058
2287848266,Xirui Li,Unknown,1.51,7.07,2.0,3,126
2287849433,Xuhong Li,Unknown,0.54,0.18,0.0,2,64
2287849760,Joseph Jennings,Unknown,2.37,0.79,0.0,6,138
2287859963,Jiaxuan You,Unknown,2.23,0.71,0.0,5,180
2287863492,James Zou,Unknown,2.24,0.06,0.0,3,247
2287863723,Fan Zhang,Unknown,0.66,0.35,0.0,2,4
2287869015,Yujie Yang,Unknown,1.7,0.0,0.0,4,70
2287872529,Jiyue Jiang,Unknown,1.34,1.09,0.0,3,47
2287875032,Harim Kim,Unknown,1.08,0.56,0.0,2,13
2287875138,Yuanhang Zheng,Unknown,1.87,0.63,0.26,4,52
2287875381,Yuqing Yang,Unknown,2.5,1.89,0.0,3,37
2287877457,Yi Wang,Unknown,1.47,0.89,1.0,2,79
2287877594,Wenqiang Liu,Unknown,1.46,0.75,0.0,2,38
2287879038,Hao Li,Unknown,1.46,0.75,0.0,2,38
2287879395,Chenguang Wang,Unknown,0.95,0.99,0.0,2,19
2287881684,Zhichao Shi,"State Key Lab of AI Safety, ICT, CAS",1.35,0.39,2.0,2,258
2287881971,Liangxin Liu,Unknown,1.98,0.18,0.0,2,31
2287882114,Tsung-Yi Lin,Unknown,0.54,0.01,0.0,1,1
2287889962,Kang Li,Unknown,1.7,0.0,0.0,3,25
2287892865,Yuelin Bai,Unknown,1.22,1.49,4.0,7,210
2287909917,Lillian Lee,Unknown,0.66,0.28,0.0,1,2
2287910839,Xipeng Qiu,Unknown,2.31,0.94,0.0,2,12
2287912760,Ryan Lee,Unknown,2.28,0.02,0.0,2,202
2287914687,Leonardo Ribeiro,Unknown,0.99,0.05,0.0,1,9
2287915342,Minlie Huang,Unknown,0.54,0.1,0.0,3,38
2287916541,Kartik Sharma,Unknown,2.02,1.06,0.0,2,12
2287916608,Jingyuan Ma,Unknown,0.85,1.0,6.0,2,40
2287917733,Tiezheng Yu,Unknown,1.16,0.04,0.0,1,14
2287918455,Ji-Rong Wen,Unknown,1.94,1.54,11.0,5,232
2287919309,Jingcheng Wu,Unknown,1.47,0.89,1.0,3,56
2287921199,Yash Singla,Unknown,2.84,10.75,0.0,1,43
2287921432,Patrick Huber,Unknown,2.05,0.88,4.0,2,33
2287921555,Aditya Sagar,Unknown,2.31,0.81,2.0,1,7
2287921790,Bernard Jansen,Unknown,1.98,0.18,0.0,2,24
2287921908,Arash Einolghozati,Unknown,2.31,0.81,2.0,1,7
2287922214,Tong Xiao,Unknown,1.8,1.59,2.0,3,49
2287922278,Siqiao Xue,Unknown,2.13,0.4,0.0,1,4
2287922898,Haifeng Qian,Unknown,1.15,0.26,1.0,3,19
2287924500,Zhouxiang Fang,Unknown,2.84,10.75,0.0,1,43
2287925062,Mete Ozay,Unknown,0.77,0.91,0.0,3,47
2287925064,Kwangwook Seo,Unknown,1.34,0.4,0.0,2,11
2287926771,Mohit Bansal,Unknown,2.27,0.99,0.0,2,12
2287927206,Alec Alameddine,Unknown,2.74,3.74,5.0,1,37
2287927370,Srinivasan Sengamedu,Unknown,0.33,0.0,0.0,3,92
2287927460,Yassine Benajiba,Unknown,0.67,0.23,0.0,5,48
2287928015,Nan Chen,Unknown,2.5,1.89,0.0,2,28
2287928365,Omri Uzan,Unknown,2.47,3.37,7.0,3,64
2287928453,Roy Xie,Unknown,1.19,0.62,0.41,3,38
2287928517,Chongyang Tao,Unknown,1.96,1.06,1.0,5,64
2287928523,Youngseung Jeon,Unknown,0.71,0.67,0.0,2,11
2287928637,Stephen Bach,Unknown,1.14,2.47,1.0,2,131
2287928656,Tong Ruan,Unknown,0.85,0.4,1.0,4,35
2287929110,Andrew Yates,Unknown,1.32,0.4,0.0,2,12
2287929249,Avi Trost,Unknown,1.14,2.47,1.0,1,14
2287929551,Qinyu Luo,Unknown,1.85,2.56,1.0,3,59
2287929856,Vittorio Castelli,Unknown,1.52,1.1,0.0,2,36
2287930119,Yulia Tsvetkov,Unknown,2.28,1.58,1.0,4,53
2287930257,Katrin Fischer,Unknown,0.38,0.0,0.0,1,5
2287930723,Eunho Yang,Unknown,2.12,0.43,0.0,3,65
2287933541,Craig Schmidt,Unknown,2.47,3.37,7.0,3,60
2287937401,Li Zhong,Unknown,1.54,12.96,0.0,4,115
2287938390,Qiming Feng,Unknown,1.7,0.0,0.0,1,3
2287939838,Clayton Morrison,Unknown,0.63,0.34,0.0,2,14
2287941338,Georgios Cheirmpos,Unknown,0.99,0.0,0.0,0,0
2287942331,Ruochun Jin,Unknown,0.33,0.0,0.0,1,3
2287942787,David Etter,Unknown,0.66,0.18,0.0,2,5
2287944357,Fangyu Liu,Unknown,2.76,6.89,4.0,1,38
2287946273,Christopher Manning,Unknown,0.66,0.35,0.0,2,10
2287951286,Huajian Zhang,Unknown,0.33,0.0,0.0,1,13
2287961447,Jing Liu,Unknown,2.07,0.48,0.0,2,15
2287961461,Jing Liu,Unknown,1.79,1.38,2.0,2,25
2287961720,Yuning Mao,Unknown,0.9,0.0,0.0,2,91
2287962110,Kai Zhang,Unknown,2.37,1.41,0.0,2,19
2287962858,Li Jin,Unknown,1.96,0.18,0.0,2,12
2287966297,Henil Panchal,Unknown,0.86,1.0,0.0,1,4
2287969051,Wenyang Luo,Unknown,1.95,2.68,11.0,2,62
2287970016,Eunbi Choi,Unknown,2.5,1.89,0.0,4,51
2287972887,Yanyi Chen,Unknown,2.12,0.6,0.0,1,3
2287973950,Yang Liu,Unknown,0.36,0.0,0.0,1,72
2287977579,Huaxiu Yao,Unknown,0.71,0.29,0.0,6,104
2287979930,Cuiping Li,Unknown,1.45,0.49,2.0,3,33
2287982132,Pengfei Wu,Unknown,1.56,0.65,0.0,3,22
2287982856,Fahim Tamim,Unknown,0.9,0.0,0.0,3,11
2287986834,Jian Su,Unknown,1.11,1.07,0.73,1,13
2287988207,Sanghwan Jang,Unknown,1.32,0.28,1.0,2,32
2287990489,Xin Mao,Unknown,1.65,0.0,0.0,2,12
2287997587,Hongwei Du,Unknown,2.18,0.57,0.0,4,73
2287999152,Qiyang Jiang,Unknown,2.5,1.89,0.0,1,15
2288001009,Dong Li,Unknown,0.87,0.51,0.0,5,57
2288011699,Chengxuan Huang,Unknown,0.66,0.35,0.0,1,2
2288014251,Yoon Kim,Unknown,2.31,2.83,0.0,1,8
2288014253,Yoon Kim,Unknown,2.62,1.54,0.0,1,24
2288018916,Weiming Hu,Unknown,2.48,0.96,0.0,6,82
2288023827,Kibaek Kim,Unknown,2.28,1.2,0.0,2,20
2288026134,Haiyun Jiang,Unknown,1.18,1.26,0.0,1,16
2288030000,Ningyu Zhang,Unknown,1.65,1.11,0.0,4,79
2288030514,Xiao Liu,Unknown,1.51,2.33,2.46,2,63
2288032293,Yifan Gong,Unknown,2.23,0.47,0.0,5,70
2288035346,Junlin Wang,Unknown,1.59,0.93,0.0,2,28
2288037157,Yijiang Li,Unknown,2.28,1.2,0.0,2,20
2288039012,Chao Chen,Unknown,2.19,0.51,0.0,2,12
2288039242,Youngbin Kim,Unknown,0.33,0.0,0.0,1,2
2288039293,Xiaofan Zhang,Unknown,1.37,0.33,0.0,3,22
2288039927,Yiming Li,Unknown,2.1,2.12,0.0,2,14
2288043255,Zhihong Zhu,Unknown,1.25,0.47,0.0,6,67
2288044458,Yu Cao,Unknown,2.31,0.81,0.0,2,11
2288054771,Yee Choi,Unknown,1.2,2.0,5.0,1,17
2288056644,Jacob Austin,Unknown,0.33,0.0,0.0,2,1963
2288058798,Haoran Zhang,Unknown,2.74,3.74,5.0,1,37
2288063248,Seunguk Yu,Unknown,1.2,0.21,0.0,2,10
2288067364,Chaelyn Lee,Unknown,0.59,0.25,0.0,1,4
2288068237,Yin Fang,Unknown,1.43,2.99,2.0,1,38
2288085,Lois Boggess,Unknown,2.94,7.29,0.0,13,1355
2288096039,Annie Louis,Unknown,2.19,5.48,0.0,1,19
2288097356,Lu Ye,Unknown,2.71,5.83,2.0,1,32
2288101023,Caglar Gulcehre,Unknown,1.5,0.59,0.0,5,227
2288102542,David Mortensen,Unknown,1.86,0.35,0.0,1,9
2288106520,Heng Ji,Unknown,1.54,0.94,0.0,2,39
2288107093,Tyler Farghly,Unknown,2.86,5.14,-0.21,2,69
2288110396,Zhao Zhang,Unknown,2.1,2.12,0.0,1,12
2288110531,Xueqing Wu,Unknown,1.49,2.07,6.0,4,62
2288120643,Zheng Zhang,Unknown,2.07,0.27,0.0,6,101
2288124187,Mai ElSherief,Unknown,1.16,0.04,0.0,2,24
2288124315,Zachary Lipton,Unknown,1.25,2.35,0.0,5,180
2288125393,Nitish Shirish,Unknown,1.29,0.01,0.0,4,77
2288138951,Di Zhang,Unknown,0.85,1.0,6.0,1,32
2288144026,Zhoujun Li,Unknown,1.16,1.06,0.0,1,15
2288151669,Jie Yang,Unknown,2.4,0.86,0.0,1,11
2288154134,Sam Bowman,Unknown,2.28,0.02,0.0,1,6
2288154316,Alexis Conneau,Unknown,0.95,0.26,2.0,3,1043
2288158815,Mira Mezini,Unknown,0.9,0.0,0.0,1,4
2288161386,Shuguang Han,Unknown,1.34,0.16,0.0,2,7
2288165448,Kiril Gashteovski,Unknown,1.5,1.41,3.0,3,32
2288168156,Jingjing Xu,Unknown,0.33,0.0,0.0,0,0
2288180253,Yaying Fei,Unknown,3.04,5.6,14.0,3,217
2288185017,Peng Li,Unknown,2.82,3.39,1.0,2,57
2288188121,Pei Chu,Unknown,1.04,0.01,0.0,5,747
2288191839,Tian Yu,Unknown,1.9,6.95,4.0,3,70
2288194087,Hang Yan,Unknown,2.31,0.71,0.0,2,15
2288196416,Di Wu,Unknown,1.32,0.4,0.0,1,8
2288206462,Liu Cao,Unknown,2.67,2.28,5.0,1,29
2288209887,Jufeng Chen,Unknown,1.34,0.16,0.0,2,7
2288228905,Brian Thompson,Unknown,2.2,2.0,7.0,1,17
2288230726,Libo Chen,Unknown,0.59,0.14,0.0,1,1
2288231452,Yuan Qu,Unknown,0.59,0.0,0.0,4,272
2288239343,Hao Peng,Unknown,2.89,6.16,0.0,2,81
2288248200,Kai Williams,Unknown,1.27,2.22,0.0,2,53
2288250306,Niloy Ganguly,Unknown,1.04,0.44,0.0,2,32
2288250991,Xia Hu,Unknown,2.27,1.24,2.0,6,76
2288258535,Byron Wallace,Unknown,2.56,3.54,3.0,3,76
2288258802,Alexa Siu,Unknown,0.9,0.12,0.0,2,41
2288259704,Congying Xia,Unknown,2.78,2.69,11.0,4,108
2288262004,Wenchang Ning,Unknown,0.59,0.0,0.0,2,215
2288263631,Animesh Mukherjee,Unknown,1.04,0.44,0.0,2,32
2288264216,Tatyana Badeka,Unknown,2.2,2.0,7.0,1,17
2288265609,Erxin Yu,Unknown,1.6,1.2,0.0,2,30
2288267321,Kenji Kawaguchi,Unknown,2.65,4.6,0.0,5,172
2288269593,Xuanli He,Unknown,1.97,2.28,0.37,19,1568
2288272044,Nicolas Flammarion,Unknown,2.44,0.1,1.0,15,2374
2288273199,Jiaru Zou,Univeristy of Illinois Urbana Champaign,1.37,1.21,2.0,5,68
2288274423,Antoine Simoulin,Unknown,1.86,0.18,0.0,2,15
2288275569,Ruichu Cai,Unknown,1.44,0.06,0.0,3,11
2288277670,Ryan Rossi,Unknown,0.38,0.0,0.0,1,4
2288285098,Shresth Grover,Unknown,0.54,0.24,2.0,1,5
2288291996,Chunhao Zhang,Unknown,1.22,0.21,0.0,1,3
2288298767,Bowen Sun,Unknown,2.91,3.89,4.0,1,65
2288311644,Yiju Guo,Unknown,2.91,3.89,4.0,1,66
2288324724,Shuoyang Ding,Unknown,2.2,2.0,7.0,1,17
2288328982,Wei Zhang,Unknown,1.05,0.47,0.0,3,16
2288331783,Fei Huang,Unknown,1.34,0.16,0.0,1,4
2288333110,Yaru Cao,Unknown,2.58,1.35,2.0,2,26
2288343817,Yan Zhu,Unknown,2.37,0.71,0.0,1,10
2288346103,Hongtao Wang,Unknown,0.75,0.35,0.0,1,3
2288349415,Wonbyung Lee,Unknown,1.98,0.18,0.0,2,24
2288349769,Jing Li,Unknown,0.66,0.47,0.0,2,28
2288349921,He Zhu,Unknown,0.59,0.12,0.0,2,16
2288349927,Henghui Zhu,Unknown,2.07,0.27,0.0,2,5
2288350468,Sam Thomson,Unknown,1.65,0.0,0.0,0,0
2288351000,Haiyang Yu,Unknown,1.85,2.29,7.0,8,273
2288354643,Shuigeng Zhou,Unknown,2.6,2.96,0.26,23,1532
2288359399,Hao Cheng,Unknown,2.83,4.42,1.0,4,85
2288367508,Xingyu Han,Unknown,2.5,1.89,0.0,1,15
2288389647,Shuhua Shi,Unknown,1.16,1.06,0.0,1,15
2288393805,Xinyan Xiao,Unknown,1.7,0.68,0.0,2,15
2288394221,Tongfei Chen,Unknown,2.27,0.71,0.0,1,7
2288399464,Yuan Ge,Unknown,2.73,2.47,2.0,2,45
2288402074,James Miller,Unknown,3.02,3.42,0.0,1,112
2288414400,Hanan Samet,Unknown,0.81,0.06,0.0,1,4
2288494477,James Glass,Unknown,2.13,4.15,0.0,4,137
2288520099,Asli Celikyilmaz,Unknown,0.82,0.03,0.0,6,174
2288522970,Maximilian Mozes,Unknown,1.14,1.65,0.0,1,14
2288523215,Min Zhang,Unknown,1.94,0.29,0.0,1,3
2288525111,Philippe Formont,Unknown,2.07,0.53,0.0,2,7
2288527255,Ansh Arora,Unknown,1.14,1.65,0.0,1,14
2288527356,Srinibas Swain,Unknown,1.14,1.65,0.0,1,14
2288531437,Jing Huang,Unknown,1.98,0.01,0.0,2,5
2288532,Lujia Pan,Unknown,0.51,0.07,0.0,14,670
2288533808,Jackie Cheung,Unknown,2.07,0.53,0.0,1,3
2288537472,Chen Qian,Unknown,1.1,1.06,0.0,5,77
2288537941,Xiaojun Wan,Unknown,0.33,0.0,0.0,2,18
2288538952,Fabio Rinaldi,Unknown,2.13,0.57,0.0,3,12
2288547472,Il-Chul Moon,Unknown,1.86,0.18,0.0,2,30
2288556899,Jiarui Yuan,Unknown,1.02,0.71,0.0,3,118
2288559437,Huixuan Zhang,Unknown,0.33,0.0,0.0,2,15
2288570452,Jiexin Wang,Unknown,2.91,3.89,4.0,1,65
2288579877,Zeyi Wen,Unknown,1.45,0.18,0.0,2,70
2288596328,Gemma Boleda,Unknown,2.13,0.09,0.0,1,5
2288596683,Christopher Riesbeck,Unknown,1.93,0.3,0.0,1,2
2288604723,Youngsoo Jang,Unknown,0.62,0.27,0.0,2,22
2288614462,Seunghyun Kim,Unknown,0.33,0.0,0.0,1,11
2288619153,Chen Chen,Unknown,2.34,0.19,0.0,1,9
2288619222,Mathew Magimai.-Doss,Unknown,1.59,0.25,0.0,3,16
2288619248,Alexander Panchenko,Unknown,2.31,1.13,2.0,3,23
2288643686,Jianfeng Gao,Unknown,2.24,0.06,0.0,2,32
2288673056,Jie Zhang,Unknown,1.1,1.06,0.0,5,71
2288687136,Peter Clark,Unknown,1.15,0.04,0.0,2,9
2288707648,Daniel Fried,Unknown,2.63,2.5,0.0,2,36
2288708930,Lamiece Hassan,Unknown,1.7,0.0,0.0,1,1
2288709854,Fengwei Zhang,Unknown,0.59,0.14,0.0,1,2
2288725683,Yang Gao,Unknown,0.87,0.08,0.0,1,5
2288736667,Yicheng Wang,Unknown,0.86,0.4,0.0,2,21
2288740225,Jiachen Liu,Unknown,1.7,0.68,0.0,2,15
2288755136,Yinlong Xu,Unknown,1.65,0.0,0.0,2,41
2288759523,Qiang Zhang,Unknown,0.87,0.44,0.0,2,16
2288760348,Eungu Lee,Unknown,1.98,0.18,0.0,2,24
2288766195,Aleksandr Drozd,Unknown,1.7,0.0,0.0,2,9
2288767114,Celine Lee,Unknown,1.23,1.92,1.0,1,19
2288768738,Latifur Khan,Unknown,0.87,0.08,0.0,1,5
2288774230,Zhiyuan Liu,Unknown,1.36,2.36,0.0,2,45
2288786311,Chris Donahue,Unknown,0.9,0.0,0.0,1,1
2288787089,Bhiksha Raj,Unknown,1.43,0.15,0.0,9,235
2288789660,Murray Campbell,Unknown,0.31,0.0,0.0,5,163
2288803629,Trevor Darrell,Unknown,1.64,1.3,0.0,4,56
2288805502,Song Guo,Unknown,0.87,0.08,0.0,1,5
2288809224,Unknown,Unknown,2.07,0.05,0.0,1,2
2288816486,Avi Caciularu,Unknown,1.36,3.54,3.0,4,94
2288823367,István Heged˝us,Unknown,0.87,0.08,0.0,1,5
2288826130,Lee Kristina,Unknown,0.87,0.08,0.0,1,5
2288826717,Maziar San-791,Unknown,0.87,0.08,0.0,1,5
2288827474,Anit Li,Unknown,0.87,0.08,0.0,1,5
2288835610,Hui Xiong,Unknown,0.73,0.22,0.73,2,22
2288840277,Haoran Wang,Unknown,1.02,0.12,0.0,2,4
2288840433,Tom Gedeon,Unknown,1.86,0.09,0.0,1,28
2288852433,Rongzhi Zhang,Unknown,1.51,0.32,3.0,3,51
2288856020,Deng Cai,Unknown,1.27,0.53,0.0,2,13
2288884828,Richard Zhu,Princeton University,0.85,0.0,0.0,2,67
2288890473,Tijs A. Van Den Broek,Unknown,1.86,0.24,0.0,1,38
2288891718,Md. Shoeb,Unknown,1.44,0.0,0.0,3,13
2288902043,Yu Lin,Unknown,0.87,0.08,0.0,1,5
2288902682,Aida Amini,Unknown,0.38,0.0,0.0,2,39
2288903281,Tianyu Liu,Unknown,1.91,0.33,0.0,2,24
2288921095,In So,Unknown,2.44,0.1,1.0,1,13
2288922089,Alexander Fabbri,Unknown,1.98,0.74,1.0,2,16
2288930670,Radha Poovendran,Unknown,2.02,0.43,0.0,7,240
2288941451,Yong Liu,Unknown,1.1,1.06,0.0,2,17
2288960515,Angela Fan,Unknown,1.52,0.0,0.0,2,11
2288967115,Keke Tang,Unknown,0.54,0.24,0.0,5,77
2288977658,Hai Huang,Unknown,0.38,0.0,0.0,3,53
2289005170,Mohit Bansal,Unknown,2.36,0.62,0.0,4,72
2289007972,Zhengzhong Liu,Unknown,1.16,0.09,0.0,1,3
2289034240,Unknown,Unknown,1.19,0.25,0.0,1,1
2289050839,Chenguang Zhu,Unknown,2.7,2.08,0.0,2,35
2289076044,Christian Retorez,Unknown,2.53,2.1,0.0,1,21
2289091535,Hanchi Sun,Unknown,1.05,1.41,0.0,4,345
2289093449,Sheng Li,Unknown,1.65,0.0,0.0,2,20
2289102092,Alain Lecomtey,Unknown,2.53,2.1,0.0,1,21
2289103313,Fangyuan Zhang,Unknown,0.75,0.35,0.0,1,3
2289115764,Wojciech Kryscinski,Unknown,2.86,4.87,0.41,1,59
2289121829,Tilbe Goksun,Unknown,1.34,1.72,0.71,1,32
2289122709,Hao Zhu,Unknown,1.7,0.0,0.0,1,2
2289125201,Lingming Zhang,Unknown,2.07,0.42,0.0,6,603
2289136280,Han Zhang,Unknown,2.24,1.67,0.0,2,14
2289139082,Dongrui Liu,Unknown,1.1,1.06,0.0,5,113
2289157035,Josh Jacobson,Unknown,1.94,0.0,0.0,1,3
2289158484,Sebastian Gehrmann,Unknown,1.93,4.98,-0.21,2,80
2289184194,Wei Han,Unknown,1.27,0.26,0.0,2,24
2289240619,Xiujie Song,Unknown,2.12,0.6,0.0,1,3
2289246,Harini Eavani,Unknown,3.11,14.49,-0.5,10,606
2289252484,Hao Liu,Unknown,2.12,0.25,0.0,2,10
2289271747,Sameena Shah,Unknown,0.53,0.2,0.0,1,4
2289273681,Jiebo Luo,Unknown,1.46,0.85,0.0,4,81
2289301115,Huan Chen,Unknown,0.33,0.0,0.0,0,0
2289306311,Wenqiang Lei,Unknown,2.13,0.57,0.0,1,4
2289313455,Jongwuk Lee,Unknown,1.51,0.71,0.73,3,33
2289348718,Unknown,Unknown,1.16,0.04,0.0,2,40
2289375291,Rita Singh,Unknown,0.54,0.14,0.0,4,59
2289381834,Junyoung Kim,Unknown,1.7,0.0,0.0,0,0
2289420954,Chengshun Shi,Unknown,2.44,1.15,1.0,1,13
2289467055,Qiji Zhou,Unknown,1.3,2.5,0.41,4,310
2289468499,Jianfeng Gao,Unknown,2.19,0.71,0.0,2,13
2289512188,Jinsong Su,Unknown,1.4,0.71,0.0,1,15
2289592035,Xinyu Feng,Unknown,0.75,0.35,0.0,2,17
2289596224,William Chan,Unknown,0.54,0.01,0.0,1,1
2289600099,Liang Wang,Unknown,1.02,1.59,2.0,1,9
2289600385,Weining Shen,Unknown,2.37,0.71,0.0,3,21
2289604896,Kai-Wei Chang,Unknown,2.24,0.06,0.0,2,34
2289608057,Anthony So,Unknown,2.12,0.75,0.0,2,5
2289609556,Ariel Goldstein,Unknown,0.54,0.35,0.0,2,16
2289609652,Ryang Heo,Unknown,0.76,0.54,1.0,1,10
2289609689,Joe Stacey,Unknown,1.39,0.44,2.0,1,5
2289610119,Mark Gaynor,Unknown,1.39,0.44,2.0,1,5
2289611026,Peter Clark,Unknown,1.34,0.47,2.0,3,24
2289611054,Yongsik Seo,Unknown,0.76,0.54,1.0,1,9
2289611422,Anna Sotnikova,Unknown,2.13,0.57,2.0,3,20
2289611686,Bo Du,Unknown,0.54,0.12,0.0,4,39
2289614093,Craig Thompson,Unknown,3.02,3.42,0.0,1,112
2289635484,Tianyi Zhou,Unknown,1.7,0.93,1.0,3,22
2289639902,Lingpeng Kong,Unknown,1.34,1.09,0.0,4,46
2289657888,Samson Tan,Unknown,2.13,0.62,0.0,2,8
2289660121,Wei Li,Unknown,1.48,0.85,0.0,2,11
2289687537,Rui Yang,Unknown,2.99,7.69,16.0,2,90
2289699353,Conghui He,Unknown,1.51,0.43,0.0,5,357
2289714,Sanae Fujita,Unknown,2.49,0.98,0.0,12,478
2289719201,Deepak Gupta,Unknown,1.06,0.0,0.0,1,1
2289756268,Mihai Surdeanu,Unknown,0.76,0.42,0.0,2,12
2289774545,Jieyong Kim,Yonsei University,0.76,0.54,1.0,2,16
2289776023,Hongyi Liu,Unknown,1.3,1.41,1.0,3,137
2289776744,Jinman Zhao,Unknown,0.54,0.35,0.0,6,90
2289777036,Yiming Wang,Unknown,0.33,0.0,0.0,1,5
2289783021,Yuqi Wang,University of Hong Kong,2.87,5.76,0.0,5,151
2289785625,Yuxiang Wang,Unknown,1.82,11.08,3.0,1,139
2289796300,Peiyi Wang,Unknown,2.77,3.9,0.0,5,342
2289796510,Lingfei Wu,Unknown,1.65,0.0,0.0,0,0
2289801877,Xiangfeng Luo,Unknown,2.13,0.71,0.0,4,23
2289814963,Isabelle Lee,Unknown,0.5,0.07,0.0,1,1
2289819549,Yue Yu,Unknown,0.81,0.47,0.0,2,9
2289822020,Yue Wang,Unknown,1.65,0.0,0.0,3,18
2289823556,Chaozhuo Li,Unknown,0.95,0.82,0.0,4,43
2289833742,Haoli Bai,Unknown,1.87,1.76,3.0,7,145
2289835402,Lu Hou,Unknown,1.38,2.51,3.0,5,106
2289837431,Hao Zhang,Unknown,1.08,1.56,0.0,3,52
2289837995,Xinting Liao,Unknown,2.81,4.07,5.0,1,44
2289839428,Polina Tsvilodub,Unknown,1.8,1.15,0.0,3,28
2289840558,Teruko Mitamura,Unknown,1.72,0.05,0.0,1,7
2289841593,Bowen Jin,Unknown,2.05,0.88,0.0,1,10
2289841879,Christopher Malon,Unknown,1.65,0.0,0.0,2,5
2289842060,Keming Mao,Unknown,2.13,0.26,0.0,2,8
2289842253,Mohammad Atari,Unknown,2.19,0.88,0.0,1,5
2289843150,Srinath Srinivasan,Unknown,1.06,1.27,0.41,1,11
2289844040,Jack Stokes,Unknown,2.34,0.37,0.0,2,67
2289844412,James Flemings,Unknown,1.71,3.3,3.0,3,26
2289844482,Ben Kao,Unknown,1.45,9.66,0.0,1,41
2289844523,Simon Woodhead,Unknown,1.62,0.88,0.0,4,43
2289844602,Michael Shieh,Unknown,2.15,0.53,0.0,5,171
2289844808,Andrew Lan,Unknown,1.45,0.8,0.0,5,63
2289845462,Harshvardhan Srivastava,Unknown,1.66,0.2,0.0,1,2
2289845486,Rahul Aditya,Unknown,1.66,0.2,0.0,1,2
2289846001,Mahmoud Salem,Unknown,0.54,0.12,0.0,1,12
2289847258,Robert West,Unknown,1.66,0.2,0.0,1,2
2289847313,Xing Xie,Unknown,0.91,0.53,0.0,5,62
2289848131,Bowen Tang,Unknown,0.74,0.0,0.0,1,6
2289848171,Shreyas Saxena,Unknown,0.54,0.12,0.0,1,1
2289848968,Ning Wu,Unknown,2.13,0.71,0.0,3,32
2289863101,Bin Jiang,Unknown,1.65,0.0,0.0,0,0
2289863233,Yujiu Yang,Unknown,0.95,0.82,2.0,2,9
2289865555,Xu Tan,Unknown,0.95,0.82,2.0,2,21
2289866704,Hongwei Wang,Unknown,1.28,4.07,1.0,2,26
2289870318,Lu Cheng,Unknown,1.28,4.07,1.0,1,23
2289877359,Kedi Chen,Unknown,1.02,0.14,0.0,2,7
2289883324,Juan Zhao,Unknown,1.98,0.01,0.0,2,4
2289892155,Dongdong Huang,Unknown,2.37,0.71,0.0,1,10
