author_id,author_name,coauthor_average_h_index
2065944820,Ian Foster,1.0
2065950584,Irene Shaffer,0.0
2065951003,Raphael Olivier,6.17
2065955216,Neha Srikanth,4.25
2065968996,Hossein Rahmani,1.62
2065970582,Sheng Bi,2.44
2065970613,John Alex,8.25
2065972969,Shuxian Bi,1.67
2065978700,Michal Yarom,1.57
2065989262,Nan Dun,0.26
2065999417,Nan Lin,1.67
2066021785,Philipp Hager,0.0
2066028544,Matthew Arnold,0.33
2066035494,Nathan Greenberg,8.0
2066045867,Jesse Bloecker,1.67
2066060119,Santiago Ontan'on,3.0
2066060545,Juan P'erez-Ortiz,1.0
2066061426,Nikhil Verma,0.9
2066061874,Neha Verma,5.68
2066074275,O. Nakash,2.59
2066076226,Mehdi Rezagholizadeh,1.84
2066078147,Paul Youssef,4.25
2066079622,Fei Xia,3.2
2066087250,Ran Tian,4.9
2066088605,Runzhi Tian,2.0
2066094282,Ryan McDonald,5.5
2066113788,Jean-Luc Meunier,3.0
2066124626,Sai Surya,3.5
2066151760,Raghav Mani,3.0
2066151945,Ori Katz,1.8
2066157683,Timothy Nugent,3.33
2066158651,Olivia Li,3.73
2066161749,Ny,0.2
2066164982,Roshanak Mirzaee,3.4
2066167988,Ryosuke Kuwabara,4.0
2066175565,Uri Katz,5.0
2066179177,Tyler Osborne,2.0
2066193729,Thomas Pellegrini,1.0
2066194290,Steven Bird,2.0
2066197339,Qiao Qian,4.83
2066205749,Vaibhav,9.0
2066208363,Priyank Arora,0.0
2066216451,Thilini Wijesiriwardene,1.38
2066217414,Pierre Foret,6.67
2066221467,V'ictor Guti'errez-Basulto,1.0
2066222091,Vivek Krishnamurthy,8.0
2066238647,Vishal Chowdhary,0.0
2066247712,Seyedeh Ahmadi,0.17
2066252171,Vincent Perot,2.74
2066254822,Luciana Benotti,1.26
2066256691,Saurabh Kulshreshtha,3.33
2066282161,Sivaanandh Muneeswaran,2.67
2066295029,Silviu Oprea,0.57
2066297988,Wenbin An,1.44
2066304514,Weili Nie,2.73
2066312627,Yew Chia,3.9
2066324938,Yoav Artzi,3.25
2066327443,Markus Dietsche,5.33
2066327465,Simon Razniewski,1.0
2066327952,Rohan Nair,11.0
2066334827,Márcia Cançado,1.0
2066337266,Ryan Rossi,1.84
2066339636,Qing Ling,3.5
2066354024,Zied Bouraoui,1.4
2066362938,Yao Dou,7.47
2066363361,Stan Matwin,0.0
2066369448,Mikhail Galkin,1.75
2066372227,Jack Weston,1.0
2066379254,Richa Arora,1.5
2066387177,Rahul Madhavan,1.0
2066388695,Dominique Geissler,0.67
2066389730,Xin Sheng,0.75
2066406547,Andrew Hopkinson,1.33
2066411743,Kevin Leyton-Brown,4.0
2066413750,Yiwei Lyu,4.36
2066415714,Zhengcong Fei,4.75
2066416516,Zheng Lim,3.0
2066416617,Zhi Lim,5.73
2066417452,Sahisnu Mazumder,1.29
2066420772,Renjie Pi,1.23
2066427783,Kohei Makino,1.5
2066430532,Qi Qin,1.38
2066430761,Qi Qin,5.0
2066462531,Kun Ouyang,1.75
2066469009,Karthik Narasimham,1.0
2066493115,Kristian Kersting,3.47
2066495445,Enrique Amig'o,0.33
2066499928,Marta Villegas,1.0
2066508204,Enemouh Chioma,1.0
2066518243,Rico Sennrich,1.67
2066535171,Jash Mehta,2.0
2066542109,Ronald Teo,0.2
2066587074,Fei Long,0.25
2066587623,Morteza Ziyadi,2.5
2066589762,Long Phan,1.0
2066601176,Selim Furkan Tekin,0.0
2066620785,Wesley Deng,0.0
2066621592,Weiwei Deng,2.08
2066625858,Son Tran,0.0
2066633365,Kumar Bhargav Srinivasan,2.5
2066641453,Saswati Dana,2.98
2066645440,Yanzhi Yi,1.0
2066667567,Vinay Aggarwal,2.75
2066671317,Lei Ren,1.67
2066688699,Patricio Cerda,1.0
2066694588,Ulrike Krieg-Holz,2.5
2066699630,Li Lei,2.2
2066730691,Anirudh Joshi,1.33
2066733182,Abhinav Joshi,0.36
2066733776,Shreyas Kulkarni,1.0
2066740552,Shuichiro Hashimoto,1.33
2066765174,Jun Lang,0.0
2066765423,Jun Lang,4.4
2066767241,Nan Ding,3.35
2066769956,Mary Williamson,8.47
2066776633,Jing Bi,0.0
2066788012,Paul Bennett,2.5
2066789106,Kshitij Gupta,0.33
2066796833,Tomasz Jurczyk,4.0
2066806396,Jorge Campos,1.83
2066900445,Kunal Handa,2.0
2066940465,Salah Uddin,0.33
2066949444,Nicolas Kaiser,2.0
2066962303,Juraj Vladika,0.86
2066966826,Sean Vig,0.6
2066973317,Richard Hahnloser,1.0
2066974703,Paras Jain,1.62
2066984008,Noah Goodman,1.0
2066989064,Nidhi Goyal,1.4
2067020770,Nikolay Malkin,1.5
2067024583,Piotr Stańczyk,0.65
2067035285,Takato Yamazaki,3.0
2067038375,Steffen Staab,1.38
2067051679,Mei Tu,1.0
2067056655,Neeraj Varshney,4.35
2067064292,Vincent Ng,2.14
2067068771,Thomas Hain,1.17
2067070468,Tayfun Ates,1.62
2067091563,Vladimir Karpukhin,6.0
2067109938,Vishal Panchal,1.0
2067118898,Natalie Shapira,6.5
2067121050,Viet Tan,0.33
2067132664,Yasuhiro Kawata,1.0
2067136478,Niall Walsh,0.25
2067150529,Pavel Savov,0.0
2067153840,Rodrigo Agerri,1.0
2067161972,Ryo Egawa,1.0
2067163164,Rochelle Choenni,1.93
2067168532,Vaibhav Varshney,2.5
2067170125,Xavier Velez,0.36
2067184969,Yasaman Razeghi,0.2
2067196169,Samrat Phatale,0.6
2067202213,Syafri Bahar,5.73
2067208277,Sam Wiseman,7.0
2067211842,Saloni Poddar,2.0
2067233878,Tatsuya Ide,4.0
2067241099,Tanishq Gupta,1.0
2067242406,Yuki Tagawa,0.69
2067242699,Takashi Ninomiya,1.5
2067331064,Tao Gui,1.94
2067386660,Pradeep Bansal,3.0
2067460217,Kyubum Hwang,0.0
2067484022,Michael Gill,7.67
2067505413,Yifeng Geng,0.0
2067506606,Tuan Dinh,1.29
2067507367,Tu Dinh,0.42
2067519818,Prashant Mathur,2.54
2067528011,Bo Qin,0.4
2067542267,Xin Mei,0.33
2067588210,Shubham Shantaram Pawar,1.0
2067613758,Joel Pinto,0.29
2067622524,Rui Song,0.17
2067622849,Rui Song,1.0
2067623237,Ran Song,2.0
2067641366,George Han,8.0
2067641876,Guangxing Han,2.97
2067643024,Yohan Jo,1.32
2067644427,Xiaoyi Bao,3.0
2067653277,Peng-Fei Hou,0.0
2067655999,Kai Hong,3.5
2067657751,Koichi Hasebe,1.0
2067673288,Yuan Xin,5.0
2067673426,Yu Xin,9.5
2067674465,Yingwei Xin,1.0
2067676799,Ka Chun Cheung,3.0
2067705842,Jian Luan,2.0
2067725506,Ge Shi,3.75
2067733840,Xian Qian,9.2
2067747025,Hao Liao,0.7
2067760840,Dongsub Shim,1.47
2067764277,Zijian An,1.5
2067765208,Jamie Kerr,0.82
2067778812,Fei Fang,4.67
2067779606,Xiaoni Duan,0.33
2067780435,Xinyu Duan,2.13
2067792829,Maarten Raedt,1.25
2067793408,Margaret Mitchell,7.2
2067798455,Junghyun Min,7.5
2067802487,Mandeep Kaur,1.75
2067835013,Peggy Anderson,1.0
2067842103,Chris Develder,0.88
2067847845,Peter Foster,1.5
2067858672,Weihua Peng,3.9
2067886843,Benjamin Müller,1.86
2067900468,Michael Collins,8.33
2067909451,Qin Chao,3.0
2067925708,Rahul Mehta,1.33
2067931105,Zhen Wen,6.1
2067933778,Zhihua Wen,1.17
2067934339,Fabian Schmidt,5.38
2067943846,Myeong Cheol Shin,0.0
2067948332,Amos Ng,17.6
2067954245,Tuan Le,0.5
2067957945,Thinh-Le-Gia Pham,1.0
2067963295,Keith Adams,13.5
2067968340,Tsz Chan,7.2
2068041503,Qihang Feng,2.29
2068057294,Zhiyi Fu,11.0
2068057601,Zhibin Fu,1.25
2068094378,Mark Chu,0.0
2068120771,Qi An,2.75
2068122300,Prakash Krishnan,1.63
2068123790,Mikhail Pavlov,0.58
2068124441,Lan Du,1.88
2068166503,Ruixi Lin,3.14
2068168828,Rui Sun,5.0
2068169902,Feiyu Xiong,4.17
2068169921,Ruoxi Sun,3.18
2068172552,Ruiyong Sun,2.0
2068172926,Rui Sun,3.75
2068172988,Renliang Sun,3.5
2068178455,Lin Qiu,5.06
2068178788,Liwei Qiu,4.67
2068197354,Fenglong Ma,4.12
2068198592,Fenglong Ma,1.0
2068200108,Xin Tong,1.0
2068200452,Xiao Tong,3.5
2068213946,Kareem Ahmed,1.0
2068237833,Li Xiong,3.47
2068246439,Paul Miller,0.0
2068246651,Vitor Carvalho,4.57
2068251464,Zhitao Hou,0.78
2068251467,Zhenyu Hou,2.73
2068251801,Zhijian Hou,1.5
2068281996,Bingqian Lin,0.8
2068295781,Kelsey Ball,5.0
2068300858,Rong Jin,3.17
2068323378,Weiping Fu,1.0
2068324576,Daixuan Cheng,3.0
2068333149,Yuanyuan Ran,5.27
2068337376,Yang Xiang,2.71
2068340987,Yutong Xiang,5.25
2068345080,Ning Wu,3.9
2068347799,Di Jin,3.04
2068387941,Pascal Pfeiffer,0.0
2068507416,Kuang-Yi Hsu,0.8
2068514641,Magnus Sahlgren,0.9
2068519190,Roberto Navigli,1.09
2068537998,Marcus Collins,1.57
2068561732,Zhengyu Niu,5.21
2068564721,Masatoshi Hidaka,3.75
2068574990,Todd Hay,1.25
2068579152,Youssef Mohamed,1.83
2068583263,Nong Xiao,1.0
2068628178,Shu Rong,1.75
2068628554,M. Montes,1.5
2068638624,Valentin Hartmann,3.6
2068640838,Kai-Hui Liang,5.5
2068667848,G Chaitanya,2.0
2068672157,Zhang Yue,2.67
2068714621,Michael Brenner,0.8
2068744219,Ranran Zhen,2.25
2068762396,Matthew Turk,4.0
2068792892,Feifei Pan,3.57
2068800231,Carey Priebe,2.57
2068807505,Kai Shen,1.5
2068815742,Haibin Ling,1.33
2068839513,Lin Ai,1.25
2068841179,Ting Hua,1.67
2068869610,Shi Mei,0.2
2068895393,Jim Davidson,0.5
2068899909,Yu-Shiang Wong,1.67
2068916376,Franziska Zimmermann,2.0
2068916949,Tianze Shi,5.73
2068917529,Chang Shu,6.4
2068918348,Chang Shu,3.86
2068923170,Kun Deng,1.75
2068923436,Keqi Deng,0.0
2068930056,Peter Kraft,8.5
2068996632,Guangyuan Ma,1.27
2069014273,Terence Lyons,1.5
2069023141,Qi Shen,0.0
2069029202,Xianghao Kong,0.67
2069030688,Xiangjie Kong,0.0
2069088777,Da Yan,1.88
2069090703,Ya Jing,2.5
2069095709,Christopher Lo,6.33
2069097976,Chia-wen Lo,1.25
2069103180,Hirohiko Abe,0.4
2069142155,Hideki Isozaki,0.0
2069154640,Jonathan Segal,2.0
2069166863,Alfred Hough,1.4
2069173694,Kuo Liao,5.75
2069194860,Ken Samuel,3.5
2069197146,Benjamin Fry,2.5
2069254600,Prithwish Mukherjee,2.17
2069274625,Li Kong,1.75
2069275317,Lingjing Kong,5.2
2069293796,Andrea Cappelli,0.0
2069300540,Peiling Lu,2.19
2069362690,Narein Rao,1.6
2069386421,Jason Black,2.11
2069396323,Seiichi Inoue,1.83
2069399205,Peng Yuan,3.89
2069423772,Vladislav Belyaev,2.11
2069437191,Minyoung Jung,2.0
2069445596,Ting Cao,0.75
2069445837,Kyung-Woo Sohn,1.0
2069450537,Technology,4.3
2069462736,Zhao Jun,1.0
2069466202,Kellie Hill,4.8
2069479032,Jianfeng Qu,2.11
2069481828,Cassie Mitchell,2.8
2069483822,Kevin Black,1.5
2069503881,Yunsen Xian,2.6
2069513210,Zheng Zhong,6.8
2069513273,Zhicheng Zhong,0.75
2069513767,Zhi-Wei Zhong,0.78
2069513824,Zi-Qi Zhong,1.4
2069520912,Zhiliang Tian,2.14
2069526063,C. Perez,5.6
2069544573,Zhe Pan,0.0
2069545748,Koji Murakami,0.0
2069551655,Jun Xia,1.14
2069557287,Samiul Alam,1.0
2069570219,Yong Guan,1.54
2069571239,Yingjun Guan,2.76
2069571364,Yue Guan,1.75
2069571921,Yingjun Guan,4.0
2069602159,Yi-Te Hsu,2.5
2069602444,Yi-Li Hsu,1.12
2069602490,Yung-Chang Hsu,0.0
2069607182,Sandeep Subramanian,5.25
2069609589,Vishwa Shah,1.75
2069609675,Viraj Shah,0.0
2069620143,Douglas Adams,0.0
2069640466,Weihao Zeng,1.78
2069644756,Federico L'opez,5.0
2069676493,Peter Brusilovsky,2.4
2069676542,Ronan Bras,5.79
2069693219,Saurabh Pandey,0.67
2069718816,Jianye Hao,0.6
2069729843,Darshan Girish Deshpande,1.6
2069738994,Jonathan Tien,1.83
2069834937,Ritik Mathur,3.33
2069855086,Lin Su,3.11
2069873842,Danielle Saunders,4.0
2069905347,André Martins,2.76
2069920254,Dan Qu,0.0
2069925873,Vibhuti Mahajan,1.0
2069927826,Rui Xiao,0.86
2069934890,Bastian Krüger,1.4
2069990130,Haoye Tian,0.0
2070015461,Yi Chu,3.0
2070017295,Tong Ge,1.5
2070026481,Margarita Ramos,0.25
2070034418,Dayong Hu,1.0
2070048691,Hannah Cutler,2.43
2070076938,Weigao Wen,0.14
2070107533,Giritheja Sreenivasulu,2.0
2070133617,Mariana Almeida,2.4
2070133961,Vaibhav Tripathi,2.5
2070183551,Tao Mei,0.29
2070219095,Sriram Krishnan,0.5
2070255380,Rui Ribeiro,1.0
2070262520,Jie Lou,4.11
2070285581,David Morgan,1.75
2070336022,Abhinav Kumar Thakur,0.0
2070345441,George Wilson,2.0
2070358507,Nishant Shukla,2.67
2070422394,Ali Omrani,2.09
2070446213,Mark Kurtz,0.92
2070487928,Hadi Hashemi,0.61
2070532938,Lucia Lam,1.29
2070539062,Akshat Pandey,1.9
2070542993,Weiyu Jian,2.75
2070558572,Yawen Ouyang,1.89
2070589673,Hung Bui,4.8
2070591885,Ekaterina Dmitrieva,1.0
2070617284,Daniel Wong,7.0
2070680937,Kartik Chandra,0.0
2070782479,Rachel Guan,3.44
2070796215,Guangyu Zheng,2.0
2070846660,Zhi Qu,1.29
2070850274,J'er'emy Scheurer,2.5
2070858387,Angus Roberts,0.0
2070898550,Xiaohui Tao,0.22
2070901194,Wolfgang Otto,1.0
2070966889,Siddhartha Datta,0.0
2070989574,Ryan Cotterell,2.92
2070996076,Nobuyuki Ohmori,0.33
2071100499,Paolo Nicoli,2.0
2071187824,Murray Becker,1.0
2071206993,Abel Salinas,1.0
2071271195,Christoph Weisser,0.0
2071304871,Franziska Lehmann,1.33
2071435635,Hans Weber,6.0
2071515376,Talayeh Riahi,3.38
2071538611,Elena Sokolova,0.0
2071635049,Quan Tu,1.68
2071648958,Shobana Balakrishnan,7.12
2071672225,Varsha Suresh,1.0
2071760622,Wataru Hashimoto,3.0
2071807064,Gabriel Bès,2.33
2071898763,Forrest Bao,1.33
2071906415,Rui Kong,0.0
2071929769,Taeyong Park,2.12
2071934073,Thomas Park,4.75
2071942775,Vikram Kumaran,2.25
2071944820,Ryosuke Yoshida,2.0
2071994843,Andrew Bleeker,2.11
2072080518,Joshua Feldman,10.0
2072085447,Ryota Ozaki,1.0
2072101570,Patrick Stadler,1.0
2072133521,Usa,0.2
2072172425,Amin Saied,6.75
2072175758,Lei Shu,4.25
2072176058,Lei Shu,1.44
2072218614,Karan Taneja,0.0
2072248334,Alex Korfiatis,1.62
2072249334,Elron Bandel,3.8
2072249605,Refael Greenfeld,3.0
2072250824,Lewis Tunstall,3.66
2072258345,Idan Brusilovsky,3.0
2072368411,Kathleen Hamilton,3.0
2072382595,Zhe Su,4.0
2072387342,Ruotong Liao,2.0
2072392338,Zhen-Hua Ling,3.17
2072393296,Dan Roth,2.0
2072404217,Soumya Ray,2.0
2072408814,Sai Prasad,0.5
2072419570,Sudipta Sengupta,3.4
2072502663,Maximilian Wolf,3.0
2072503248,Moritz Wolf,1.8
2072526610,Shih-Chung Tsai,1.0
2072527027,Shih-hung Tsai,1.67
2072539340,Zhenyu Qi,2.4
2072540638,Zhao Qi,1.0
2072547504,Shuang Yun,1.0
2072549229,Muhammad Rashid,1.0
2072572294,Trevor Cai,0.82
2072580889,Thanh Tran,2.0
2072581674,Tu-Anh Tran,1.0
2072581996,Trang Tran,2.83
2072583773,Yoonna Jang,1.28
2072591366,Wenchao Du,6.0
2072591567,Wei Du,1.0
2072591656,Wenyu Du,4.67
2072592066,Wenqi Du,0.0
2072592545,Wanyu Du,4.62
2072595192,Shijie Cao,0.75
2072597390,Zhiguo Su,7.6
2072602772,Meng Shen,0.2
2072603472,Mingwei Shen,0.0
2072609829,Nan Duan,2.38
2072613978,Wei Ji,3.95
2072630251,Michael Ryan,3.17
2072636473,Henry Tsai,2.0
2072644724,Lingfeng Dai,1.86
2072645045,Lu Dai,1.67
2072654465,Jaysa Ramirez,4.0
2072677041,Peng Peng,0.5
2072683411,Shaoyun Shi,0.0
2072684668,Shuming Shi,3.62
2072687601,Tian Gao,5.5
2072707531,Kate Thompson,2.0
2072711000,Felipe Paula,2.0
2072713784,Shaohui Peng,0.0
2072714352,Shanshan Peng,5.57
2072714994,Sen Peng,0.8
2072715089,Shuai Peng,1.0
2072724069,Yuan Ni,4.0
2072728796,Yu Xing,2.25
2072731142,Yoojung Oh,3.5
2072732577,Jatin Lamba,1.6
2072733214,B. Guevara,2.83
2072735351,Benjamin Borschinger,6.0
2072738644,Eric Hambro,1.83
2072738714,Sumanth Doddapaneni,2.76
2072756811,Kashif Khan,1.0
2072783179,Zhiwei Jia,1.5
2072784279,Mateo Obreg'on,1.67
2072784644,Shengyu Fu,6.86
2072785574,Shiyu Fu,1.0
2072789464,Lihua Qian,4.87
2072795135,Jingyi You,2.75
2072795428,Ahmed Hassan Awadallah,5.16
2072796341,Qing Jin,1.55
2072797005,Michal Nov'ak,1.67
2072801764,Wen-tau Yih,6.55
2072804453,Nan Xu,3.6
2072805184,Ning Xu,5.0
2072806435,Nancy Xu,2.0
2072807380,Zhengxu Hou,1.33
2072819533,Sheng Shen,17.0
2072820796,Siqi Shen,4.33
2072833598,Tao Zhu,1.22
2072833943,Tao Zhu,1.46
2072835038,Tiangang Zhu,5.8
2072847758,Mu-Hsin Wei,2.67
2072863482,Zhangsheng Lai,0.71
2072866665,Kenji Ono,2.5
2072874946,Zheng Fang,2.0
2072880957,Zehua Xia,2.71
2072881637,Vikrant Yadav,1.29
2072941963,Sean Robertson,0.4
2072942445,Samantha Robertson,0.0
2072951413,Yunfei Long,0.9
2072956719,Weijia Jia,1.33
2072957749,Wenqi Jia,3.12
2072971465,Haikang Deng,10.0
2072975661,Heng Ji,4.26
2072975663,Heng Ji,5.25
2072975828,Heng Ji,5.4
2072976571,Heng Ji,2.75
2072984384,Jiaqi Zeng,2.0
2072995653,Mingfei Cheng,1.11
2072996485,Meng Cheng,2.75
2073018730,Kristina Lerman,1.3
2073025071,Omkar Patil,1.86
2073044451,Alireza Salemi,1.5
2073087525,Nathan McKinley,1.0
2073193069,Yonghyun Ro,1.17
2073194962,Xiao Pu,0.8
2073228880,Larissa Schmidt,1.4
2073229454,Ludwig Schmidt,16.0
2073290254,Taewon Yoon,2.0
2073358417,Mohammed Saeed,4.33
2073429054,Sebastian Garza,1.29
2073456043,Thomas Scialom,1.13
2073472600,Omar Sharif,0.8
2073489487,Niloofar Yousefi,0.09
2073523894,Sebastian Ochs,2.4
2073537368,Stephen Hood,8.6
2073537607,Ran Cheng,2.6
2073587169,Yulia Tsvetkov,7.3
2073604503,Varun Nair,1.67
2073611308,Maitreyi Ramaswamy,3.25
2073728033,Alessandro Lombardo,0.0
2073867373,Biplob Biswas,1.0
2073883062,Jan Engler,1.33
2073985983,Peter Phelan,0.0
2074027986,Zishan Ahmad,1.0
2074039920,Corinne Rossari,0.0
2074096680,Aviv Ben-Arie,12.0
2074097046,Eshaan Pathak,3.04
2074097392,S. Akash,5.8
2074098349,Parisa Kordjmashidi,5.0
2074098576,Artemis Panagopoulou,6.4
2074098656,Aviv Slobodkin,3.72
2074100429,Ori Yoran,6.22
2074105688,Grace Luo,4.0
2074107495,Kang Zhao,1.0
2074108341,Kai Zhao,0.0
2074108838,Kailin Zhao,4.25
2074109526,Kevin Zhao,2.33
2074120147,Guangfeng Yan,2.17
2074120594,Mutethia Mutuma,8.43
2074148852,Takeshi Fuchi,0.0
2074162500,Marta Mallo,0.0
2074203823,Bilel Gargouri,0.0
2074215328,Ekaterina Loginova,1.0
2074269068,Tushar Kataria,1.08
2074296975,Narayanan Sadagopan,0.6
2074330244,Alex Boyd,5.25
2074482488,Sydney Zink,1.27
2074500906,Wei Ting,5.86
2074541556,Pierre Chambon,1.45
2074544863,Luis Bolanos,0.25
2074687981,Bill Noble,1.0
2074936960,T K Srikanth,0.0
2075046246,Benjamin Stern,0.5
2075058847,Sylvie Billot,1.0
2075143845,Hannah Frost,1.4
2075155185,Gary Ang,2.0
2075175835,Shaojie Dai,1.5
2075206254,Guillermo Marco,0.0
2075245845,Nora Zimmermann,1.0
2075275038,Raja Marjieh,3.17
2075279067,Joshua Tenenbaum,1.0
2075291917,Wenlan Hua,1.2
2075298739,Lauren Kim,13.67
2075299122,Wen Lai,3.0
2075299174,Wenbin Lai,4.67
2075305603,Jian Wan,0.0
2075308569,Aastha Agrawal,6.0
2075312420,Qinyuan Ye,6.5
2075325048,Zehui Dai,3.2
2075328011,Van Nguyen,2.67
2075333988,Bei Shi,7.6
2075336379,Xinwei Geng,7.5
2075338284,Ali Emami,2.58
2075341564,Kai Zheng,0.75
2075345841,Zelin Dai,3.92
2075351893,Zhihong Deng,2.11
2075352325,António Ribeiro,0.0
2075355155,Pietro Lio',0.0
2075356250,Roger Wattenhofer,3.36
2075356592,Danushka Bollegala,1.27
2075359401,Ke Zhou,1.0
2075360145,Kaijie Zhou,1.0
2075360298,Karen Zhou,5.0
2075360696,Kevin Zhou,2.67
2075360924,Kaiming Zhou,3.33
2075362936,Wei-Fan Pan,3.5
2075369995,Fangqi Zhu,2.22
2075373151,Motoko Kubota,1.5
2075375238,Feiran Sun,0.5
2075376745,Yinan Bao,2.06
2075377906,Yong Ro,0.29
2075389340,Yan Wan,3.25
2075394870,Ping Guo,1.6
2075395344,Anshul Rai,2.0
2075398318,Long Bai,2.1
2075400209,Bo Luo,1.0
2075400389,Bin Luo,1.0
2075400505,Bin Luo,3.14
2075405766,Jennifer Foster,2.71
2075410398,Anne Wu,1.94
2075411258,Allen Wu,4.0
2075413447,ZiHang Zeng,4.0
2075420316,Jiancheng Lv,2.5
2075436482,Wei Cao,4.0
2075441794,Jian Liao,0.57
2075444562,Edmund Dervakos,1.75
2075452575,Yiwei Lv,4.0
2075455720,Yajuan Lv,4.0
2075461978,Ramon Sanabria,3.33
2075463074,Jae Baik,1.17
2075637579,Jun Okamura,0.33
2075676826,Aleksandr Livshits,0.88
2075771550,Diwanshu Shekhar,0.0
2075885157,Á. Sándor,1.0
2076002776,Scott Grigsby,1.29
2076006670,Lorenzo Lupo,1.0
2076057629,Ryuichiro Kimura,1.2
2076152565,Muhammad Abdullahi,2.26
2076239433,Mira Ait-Saada,1.0
2076579694,William Bruno,6.2
2076602721,Paris,2.43
2076604497,Junji Nagata,1.0
2076958653,Hardik Chauhan,4.33
2076981082,Shivam Raval,1.4
2076999476,Tariq Yousef,1.75
2077009530,Nicolas Guérin,0.0
2077047231,Jimin Huang,1.11
2077165274,Srikanth Doss,7.67
2077166614,Shuheng Liu,3.43
2077182665,Praveen Venkateswaran,1.59
2077211558,Aurélien Bossard,0.0
2077245166,Tanja Bergmann,1.8
2077332468,Vasudevan Jagannathan,1.67
2077374797,Prince Sachdeva,1.0
2077390471,Abdelrahman Zayed,1.0
2077430006,Constantinos Karouzos,2.0
2077430805,Anh Tran,0.0
2077433041,Chih-chan Tien,2.0
2077433112,Phu Hoang,0.0
2077433303,Heecheol Seo,2.0
2077454998,Xiaobo Xia,1.82
2077526363,Luke Yeh,4.9
2077526744,Mahammed Kamruzzaman,0.5
2077533983,M. Mahfuz,3.5
2077591291,Kazi Mehrab,1.62
2077591349,Tanveer Muttaqueen,2.62
2077591461,Ella Neeman,8.0
2077591505,Abdullah Ishtiaq,2.62
2077591551,Reeve Ingle,4.62
2077591838,Moshe Berchansky,6.5
2077592775,Md. Mahim Anjum Haque,2.62
2077593669,Antonio Camara,1.25
2077604116,Adi Gangidi,0.61
2077612920,Sylvain Delisle,0.0
2078216680,Aditya Anantharaman,0.8
2078281119,Arun Babu,5.25
2078332622,Masum Hasan,2.53
2078378696,Antoine Bride,3.5
2078441532,Abhinav Chinta,1.4
2078500775,Vered Schwartz,25.0
2078500961,Joshua Rozner,3.71
2078501964,Spurthi Hombaiah,1.0
2078502046,Medard Edmund Mswahili,0.0
2078502127,Jan Jezabek,1.63
2078502192,Leighanna Pipatanangkura,6.67
2078502238,Eshan Singhal,7.0
2078502250,Uma Gunturi,1.78
2078502861,Rolando Solano,4.5
2078503069,Seiichiro Kondo,2.33
2078503669,Ricardo Ramos,4.5
2078503824,Ivan Vladimir,4.5
2078504013,Abhyuday Bhartiya,4.0
2078506136,Shaohan Mao,10.0
2078507351,Michael Johnston,0.25
2078508210,Gauri Gupta,1.78
2078508350,Michał Lis,6.36
2078508715,Pemi Nguyen,13.0
2078508973,Huaiyuan Ying,1.0
2078528713,Arvind Agarwal,3.0
2078529103,Anshul Agarwal,1.5
2078529145,Astha Agarwal,2.67
2078529510,Abhishek Agarwal,1.5
2078568720,Achref Doula,0.33
2078619062,Aitor Etxabe,2.67
2078685317,Razvan-Alexandru Smadu,0.0
2078693277,Martha Palmer,0.0
2078836234,Ahmad Idrissi-Yaghir,1.0
2078837201,Andreea Iana,4.67
2079009956,Artem Lenskiy,0.33
2079358622,Abdul Rafae,1.8
2079392752,Matteo Gabburo,4.0
2079393814,Lior Vassertail,9.5
2079394858,Amrit Rau,6.24
2079396269,Bo Wen,2.43
2079432145,Amit Rozner,0.0
2079497236,Anas Shahrour,2.0
2079850607,Kefei Tu,0.62
2079950350,Bobbie Chern,0.83
2080026841,Samuele Poppi,2.17
2080027567,Jihyung Kil,1.67
2080123731,Terry Zhuo,2.22
2080124819,Runlong Zhou,0.0
2080125428,Yannik Keller,3.5
2080134083,Ao Luo,2.17
2080135557,Ali Niazi,0.5
2080283664,Allen Kim,1.33
2080286599,Annice Kim,5.33
2080307444,Jakub Konrád,0.17
2080369972,An Thanh Nguyen,6.75
2080374235,Anh-Viêt Nguyên,1.0
2080432906,Giorgos Filandrianos,1.14
2080434789,Arshad Jhumka,0.0
2080438236,CheolWon Na,1.25
2080504963,Becca Roelofs,0.2
2080615090,Benjamin VanDerPloeg,1.29
2080941785,Clémentine Fourrier,5.0
2081067237,Chuma Kabaghe,0.0
2081111732,Christopher Klamm,2.5
2081171389,Cathryn Manduca,1.0
2081372700,Christian Scheller,1.4
2081471193,Christina Viehmann,3.36
2081575538,Dyah Adila,0.0
2081584597,David Arps,2.2
2081604707,Nicole Macher,1.33
2081604910,Irina Bigoulaeva,6.0
2081604933,Ewan Oglethorpe,1.67
2081604941,Giovanni Aradelli,0.0
2081605213,Valentino Frasnelli,0.5
2081605258,Chryssi Giannitsarou,4.4
2081608023,Bhavitvya Malik,3.23
2081635546,Davide Bernardi,0.78
2081806483,Deep Ganguli,1.07
2081814290,Gadi Singer,9.6
2081814526,Myrthe Reuver,0.0
2081814989,Saaket Agashe,1.0
2081836120,Takeshi Kojima,1.0
2081929936,Dmitry Karpov,1.3
2081955158,Dong Jing,2.8
2081964954,Daniel Kornev,1.3
2081987049,Diego Letzen,1.0
2082021589,Daniel Licht,1.9
2082022055,Daniel Malkin,2.5
2082030425,Daniel Marciniak,0.0
2082083830,Dmitry Nekrasov,0.0
2082135945,Dan Pechi,2.0
2082239112,Daniel Simig,7.41
2082344591,Zihui Gu,2.8
2082347518,Ritu Gala,2.5
